(650)376-6010	(650)376-6010
DrRutledge@healthtap.com	DrRutledge@healthtap.com
Get paid well, and quickly	Sé bien y rápidamente pagado
Practice from anywhere, anytime	Consulta desde donde sea, en cualquier momento
Practice efficiently and affordably!	¡Practique eficientemente y costeablemente!
Your colleague, Dr. Andrew Silverman, Fertility Medicine (New York, NY), loves HealthTap Concierge. He says,	Tu colega, Dr. Andrew Silverman, Medicina de fertilidad (Nueva York, NY) ama el servicio HealthTap Concierge. El dice,
"I can help more people through the web site than I ever could through the office... plus, it's fun to be able to share your expertise without having the headaches with billing and copay."	“Puedo ayudar a más gente a través de el sitio web que todo lo que había podido a través de la oficina...además, es divertido ser capaz de compartir tu experiencia sin tener los dolores de cabeza de facturación y regalías.”
(650) 376-6025	(650)376-6025
Jen	Jen
Isaac and The HealthTap Team	Isaac y El Equipo HealthTap
Congratulations,	¡Felicidades!
You have just grown your Virtual Practice by connecting with 1 patient!	¡Haz hecho crecer su Consultorio Virtual conectando con un paciente!
Your new virtual patients:	Tus nuevos pacientes virtuales:
patient ›	paciente ›
Remember:	Recuerda:
Accepting patients, performing virtual consults, and administering prescriptions is at your discretion. Always exercise professional judgement and abide by all applicable regulations governing virtual consults in your state.	Aceptar pacientes, realizar consultas virtuales, y administrar prescripciones es a tu discreción. Siempre ejerce juicio profesional y acata todas las regulaciones gubernamentales aplicables a consultas virtuales en tu estado.
You can update your	Puedes actualizar tu
automatic acceptance ›	aceptación automática ›
and remove	y remueve
connected patients ›.	pacientes conectados ›.
Congratulations on being part of the movement that is revolutionizing healthcare! We hope you are as excited as we are to get started with your Virtual Practice in HealthTap Concierge.	¡Felicidades por ser parte del movimento de que está revolucionando el cuidado de la salud! Esperamos que estés tan emocionado como nosotros por haber empezado con tu Consultorio Virtual en HealthTap Concierge.
Don’t forget to complete the required training session for a brief overview of the interface and start getting paid for virtual consults. The link will remain live for another 2 days. So get started now.	No olvides completar la sesión de entrenamiento obligatoria para una breve visión general de la interface y para que comiences a recibir pagos por consultas virtuales. La liga permancerá activa por otros 2 días. Así que empieza ahora.
Please send any questions, comments or suggestions to	Por favor, envía cualquier pregunta, comentario o sugerencia a
concierge@healthtap.com,	concierge@healthtap.com,
or call us at	o llámanos a
) 	) 
Welcome to HealthTap Concierge! Activate your new Virtual Practice now and get paid to see patients virtually.	¡Bienvenido a HealthTap Concierge! Activa tu nuevo Consultorio Virtual ahora y recibe pagos por ver pacientes virtualmente.
The tutorial will walk you through the platform so that you'll feel comfortable and confident knowing how to use it when you	El tutorial te guiará a través de la plataforma para que te sientas cómodo y seguro de saber cómo usarlo cuando
consult with patients.	consultes a tus pacientes.
After the tutorial, use these tools to grow our Virtual Practice:	Después del tutorial, usa estas herramientas para hacer crecer tu Consultorio Virtual:
You're only a few minutes away from getting paid to help your patients with virtual care.	Estás a unos minutos de recibir pagos por ayudar pacientes con cuidado virtual.
Take advantage of this amazing opportunity by completing this short tutorial to ensure you're	Aprovecha esta increíble oportunidad, completando este corto tutorial para asegurar que estás
familiar with how our platform works,	familiarizado con nuestros trabajos de plataforma,
and to feel comfortable and confident when patients need your expertise using HealthTap.	y sentirte cómodo y seguro cuando pacientes necesite tu ecperiencia usando HealthTap.
On HealthTap you can:	En HealthTap puedes:
And much more!	¡Y mucho más!
Build your network of	Construye tu red de
followers.	seguidores.
View your	Consulta tu
today to check your stats and learn even more ways to improve your DocScore today!	hoy para revisar tus estadísticas y aprender más formas de mejorar tu DocScore hoy!
Congratulations!You’ve been “Hearted” by a patient during	¡Felicidades!Has sido marcado “Favorito” por un paciente durante
HealthTap’s	De HealthTap
2012 “I Heart My Doc” initiative for your dedication and care everyday. In honor of this, we’ve featured you on the	2012 “I Heart My Doc” es una iniciativa por tu cuidado y dedicación diario. En honor a esto, te hemos presentado en el
Wall of Hearted Doctors	Muro de los Hearted Doctors
, where we are showcasing the 100 most recently “Hearted” doctors.	, donde mostramos los 100 doctores “Hearted” más recientes.
When you join	Cuando te unas
, we’ll add the new “I Heart My Doc” badge to your Virtual Practice so that patients everywhere can see how you’ve touched people’s lives in very meaningful ways.	, te agregaremos la nueva insignia “I heart My Doc” a tu Consultorio Virtual para que pacientes de todos lados puedan ver the has tocados vidas de personas de una forma muy significativa.
HealthTap is changing the way people find trustworthy, personalized health information online and interact with medical experts like you. As a HealthTap Medical Expert you will: - Build your reputation and gain recognition among patients and colleagues - Attract new patients - Serve your existing patients better - Save time and money	HealthTap está cambiando la forma en la que la gente encuentra información personalizada y confiable en línea e interactúa con expertos médicos como tu. Como un Experto Médico de HealthTap tu: - Construirás tu reputación y ganarás reconocimiento entre pacientes y colegas - Atraerás nuevos pacientes - Servirás mejor a tus pacientes actuales - Ahorrarás tiempo y dinero
As people across the country and the national media continue to rave about HealthTap, our user numbers continue to soar, and the "I Heart My Doc" campaign is one more way that HealthTap can boost your visibility and reputation, drawing even more attention to you and directing even more traffic to your free HealthTap Virtual Practice.	Conforme gente a través del país y de los medios internacionales continúa entuasiasmandose por HealthTap, nuestros números de usuarios continuan elevandose, y la campaña “I Heart My Doctor” es otra forma en la que HealthTap puede impulsar tu visibilidad y reputación, atrayendo más atencion hacia ti y dirigiendo aún más tráfico a tu Consultorio Virtual gratuito HealthTap.
sign up online	regístrate en línea
or to download our	o descarga nuestra
#1 featured HealthTap Mobile Express MD app	#1 destacada aplicación HealthTap Mobile Express MD
for iPhone, iPad, or Android. I'd be delighted to answer any questions you have at	Para iPhone, iPad, o Android. Estaré encantado de contestar cualquier pregunta que tengas
or please call me at the number below.	o por favor llámame al número debajo.
I look forward to getting you featured on HealthTap today!	¡Me encantará tenerte destacado en HealthTap el día de hoy!
Geoffrey	Geoffrey
Geoffrey Rutledge, MD	Geoffrey Rutledge, MD
Director, Medical Expert Network	Director, Red de Expertos Médicos
Direct Line: (650) 644-1833	Línea directa (650)644-1833
View my HealthTap Virtual Practice	Revisar my Consutlrio Virtual HealthTap
Download the #1 Featured HealthTap Express MD mobile app	Descargar la aplicación #1 Featured HealthTap Express MD
a HealthTap member, would like you to answer	a un miembro de HealthTap le gustaría contestarte
question:	pregunta:
Updated in last 24 hours	Actualizado en las últimas 24 horas
Members have asked the following questions today on topics of interest that you follow. Share your expertise and help these individuals by answering any of the questions below:	Miembros han hecho las siguientes preguntas el día de hoy acerca de temas de interés que sigues. Comparte tu experiencia y ayuda a estas personas contestado cualquiera de las preguntas debajo:
Want to modify which topics you are subscribed to?	¿Gustas modificar los temas a los que estás suscrito?
Every day, HealthTap users ask more questions - creating more opportunities for you to share your expertise and help people everywhere.	Diario, usurarios de HealthTap hacen más preguntas -creando así más oportunidades para que puedas compartir tu experiencia y ayudes gente en todos lados.
Click on any of the 5 questions below to answer, or go to	Haz clic en cualquiera de las 5 preguntas debajo para preguntar, o para ir a
to see more.	para ver más.
See more questions on	Ve más preguntas en
HealthTap.	HealthTap
- The HealthTap Team	- El equipo HealthTap
Message:	Mensaje:
Congratulations, you’ve been approved as a HealthTap Prime doctor. Welcome to the team!	Felicidades, has sido aprobado como un doctor de HealthTap Prime, ¡Bienvenido al equipo!
Your start date has been deferred because we don’t have available shifts at the times you selected, or in the state(s) you practice in. We have simply experienced so much success that we are at capacity right now. However, we are thrilled that you are on board, and as soon as the opportunity arises, we will offer you shifts. Millions of patients around the world are seeking doctors with your expertise!	Tu fecha de inicio se aplazó porque no tenemos turnos disponibles en los tiempos que seleccionaste o en el(los) estado(s) en los que practicas. Simplemente hemos experimentado tanto éxito que que estamos a tope en capacidad por el momento. Sin embargo, estamos emocionados que estés a bordo, y tan pronto como la oportunidad se presente, te ofreceremos turnos. ¡Millones de pacientes al rededor del mundo están buscan doctores con tu experiencia!
Indeed, if you like, you can start seeing patient's right away by making yourself "Available" on an ad-hoc basis to accept consults from any patients waiting in the queue when our shift doctors are busy seeing other patients.	De hecho, si así gustas, puedes empezar viendo pacientes de inmediato poniéndote como “Disponible” en una base ad-hoc para aceptar consultas de cualquier paciente esperando en fila cuando nuestros doctores en turno esten ocupados viendo otros pacientes.
And of course, you can always answer members’ questions, curate articles and research, create tips and checklists--and do all the other things that will raise your DocScore™ and make people smile and feel good.	Y por supuesto, siempre puedes contestar preguntas de miembros, curar artículos e investigaciones, crear consejos y listados-- y hacer todas las otras cosas que incrementarán tu DocScore™ y hacer sonreir y sentir bien a la gente.
We’ll contact you when the situation changes. In the meantime, we recommend checking that your profile is up to date, and that it contains all your qualifications, accolades, and practice information, so that you achieve the highest DocScore™ possible. Virtual Consultants with higher DocScores™ take precedence when it comes to scheduling. Staying active in the Medical Expert Network and providing helpful answers to members’ questions that other doctors agree with will also help your DocScore.	Te contactaremos cuando la situación cambie. Mientras tanto, recomendamos revisar que tu perfil esté actualizado, y que contiene todas las calificaciones, galardones e información de práctica, para que puedas logras el DocScore™ más alto posible. Consultantes Virtuales con los puntajes más altos en DocScore™ toman prioridad al momento de agendar. Permanecer activo en el Red de Expertos Médicos y proveer respuestas útiles a las preguntas de miembros que otros doctores aceptan, ayudará también a tu DocScore™.
We look forward to working with you!	¡Estamos emocionados de trabajar contigo!
Update your profile »	Actualiza tu perfil »
If you have any questions in the meantime, please contact us at	Si tienes alguna pregunta mientras tanto, por favor contáctanos en:
HealthTap Prime: Do good. Do well. Feel good.	HealthTap Prime Haz el bien. Hazlo bien. Siéntete bien.
Warm regards,	Saludos cordiales,
Congratulations on launching your Virtual Practice on HealthTap Concierge!	¡Felicidades por lanzar tu Consultorio Virtual en HealthTap Concierge!
Based on popular demand, we have now made it very easy to invite your current patients to join your ViP!	¡Basado en demanda popular, hemos hecho fácil invitar a tus pacientes actuales a unirse a tu VIP!
Here are some of the benefits of inviting your patients:	Aquí están algunos de los beneficios the invitar a tus pacientes:
Increase your bottom line revenue	Aumentar la línea de fondo de ingresos
Give ongoing care in-between office visits	Brinda cuidado continuo entre visitas de oficina
Have access to patient charts for all consults	Tener acceso a tablas de pacientes para todas las consultas
Be on the forefront of digital interactive health technology	Estar a la vanguardia de tecnología digital interactiva de salud
Doctors who invite their patients have a 21% increase in consults	Doctores que invitan a sus pacientes tienen un 21% de incremento en sus consultas
Increase the number of patients you see in your real-world office	Aumenta el número de pacientes que ves en una oficina real
Delight your patients by providing care via video or text	Deleita a tus pacientes proveyendo cuidados via video o texto
More consults drives higher ratings, increases your DocScore, drives greater visibility to your ViP, and therefore more consults!	¡Más consultas lleva a puntiación más alta, incremento de tu DocScore, que lleva a mejor visibilidad a tu ViP, y por lo tanto más consultas!
My patients love that they can connect with me from anywhere. I love offering them this added flexibility in a secure, private, easy-to-use platform where everything is well documented, and I can get paid for my time.	Mis pacientes aman que se puedan conectar conmigo desde cualquier lugar. Me encanta ofrecerles esta flexibilidad agregada en una plataforma segura, privada y fácil de usar donde todo está bien documentado, y puedo recibir un pago por mi tiempo.
- Dr. Pamela Svendsen, Family Medicine (Navarre, FL)	- Dr. Pamela Svendsen, Medicina Familiar (Navarre, FL)
Drive more patients to your practice with HealthTap Concierge!	¡Dirige más paiente a tu consultorio con HealthTap Concierge!
Get FREE access to HealthTap Concierge to help bring patients into your practice	Obten acceso GRATUITO a HealthTap Concierge para ayudar a traer pacientes a tu consultorio
Ultimate flexibility	Máxima flexibilidad
Set your hours	Establece tus horas
Practice from anywhere on any mobile device or computer	Practica desde cualquier lugar o en cualquier dispositivo movil o computadora
Get paid quickly	Recibe pagos rápidamente
No overhead or billing hassles	Sin problemas de gastos generales o de facturación
Delight your patients	Deleita a tus pacientes
Provide care via live video or text consults	Provee cuidados vía video en vivo o consulta por texto
Give ongoing care to patients between office visits	Brinda cuidado continio entre visitas de oficina
Millions of people on HealthTap look for doctors to connect virtually and in-person.	Millones de personas en HealthTap buscan doctores con los cuales conectarse en persona y virtualmente.
Generate revenue directly from consults, as well as by bringing new patients who find you on HleathTap into your real-world office.	Gera ingresos directamente de consultas, así como de trayendo nuevos pacientes que te encontraron en HeathTap en tu oficina real.
Striving for efficiency? Earn more in less time with HealthTap Concierge!	¿Esforzándose por eficiencia? ¡Gana más en menos tiempo con HealthTap Concierge!
 Enjoy the flexibility of giving consults from anywhere, at any time, using any device, and without any overhead or other costs.	 Disfruta la flexibilidad brindando consultas desde cualquier lugar, en cualquier momento, usando cualquier dispositivo, y sin gastos generales o de cualquier otro tipo.
Get FREE access to HealthTap Concierge and use virtual care to see patients quickly and efficiently. Start earning more in less time by seeing patients via live HD video or text Virtual Consults. 	Obten acceso GRATUITO a HealthTap Concierge y usa el cuidado virutal para ver pacientes rápida y eficientemente. Comienza ganando más en menos tiempo viendo pacientes vía video HD en vivo o en Consultas Virtuales por texto. 
Take advantage of this highly efficient and cost-effective way to enhance the services you offer, delight your patients, and boost your income.	Aprovecha de está forma altamente efectiva y económica para mejorar los servicios que ofreces, deleita a tus pacientes e incremente tus ingresos.
We selected you for an exclusive invitation to join HealthTap Concierge.	Te seleccionamos para una invitación exclusiva para unirte a HealthTap Concierge.
from a mobile device or computer.	desde un dispositivo móvil o computadora.
Many [SPECIALISTS]s are already using the service to:	Muchos [ESPEACIALISTAS] están listos para usar el servicio para:
Manage patients in nursing homes via remote consultation	Manejar pacientes en asilos vía consulta remota
Give in-home medication management consultations for homebound patients	Brindar consultas de manejos de medicación en casa para pacientes confinados en casa
Evaluate new medication side effects in real-time with a virtual consult	Evaluar efectos secundarios de nuevos medicamentos con una consulta virtual en tiempo real
Help patients suffering from dperession by giving frequent and convenient consultations	Ayudar paciente que sufren de depresión brindándoles consultas frecuentes y convenientes
Provide preventative care consultations for at-risk patients	Proveer consultas de cuidados preventivos a pacientes en riesgo
Our mission is to help doctors and patients benefit from the latest technology and help you reach your practice's goals. We want to help you help your patients, and together we will make the world a healthier, happier place.	Nuestra misión es ayudar a doctores y pacientes a beneficiarse de la última tecnología y ayudarte a alcanzar las metas de tu consultorio. Queremos ayudarte a ayudar a tus pacientes, y juntos haremos de; mundo un lugar más saludable y feliz.
If you have any questions, please schedule a call	Si tienes alguna pregunta, por favor agenda una llamada
You can also reach out to our team at	También puedes encontrar a nuestro equipo en
We hope to work with you soon!	¡Esperamos trabajar contigo pronto!
to join our fastest growing virtual care service, HealthTap Concierge.	Para unirte a nuerstro servicio de cuidado que está creciendo más rápido, HealthTap Concierge.
Practice at your convenience, anytime, anywhere	Consultorio a tu comodida, cuando sea, donde sea
Provide video, voice or text consults from any mobile device or computer	Provee video, grabación de voz o consulta por texto desde cualquier dispositivo móvil o computadora
Get paid well and earn money without overhead or billing hassles	Recibe buenos pagos y gana dinero sin problemas de gastos generales o facturación
See patients who are looking for a [SPECIALIST] in [STATE]	Mira pacientes que está buscando a un [ESPECIALISTA] in [ESTADO]
Our mission is to help doctors and patients benefit from the latest technology. Our consultants out of our Silicon Valley headquarters	Nuestra misin es ayudar a doctores y pacientes a beneficiarse de la última tecnología Nuestros especialistas desde nuestra sede en Sillicon Valley
will work with you individually to help you reach your goals. We want to help you help your patients, and together we will make the world a healthier,	Trabajarán contigo individualmente para ayudarte a alcanzar tus metas. Queremos ayudarte a ayudar a tus pacientes, y juntos haremos de; mundo un lugar más saludable y feliz.
happier place.	más feliz.
Dr. Moshe Lewis, Physical and Rehab Medicine	Dr. Moshe Lewis, Medicina Física y de Rehabilitación
Dr. Jodi Ritsch, Family Medicine	Dr. Jodi Ritsch, Medicina Familiar
Set your hours and boost your income by giving live video, voice, or text consults to patients from anywhere, at anytime, using any mobile device or personal computer.	Establece tus horas y mejora tu ingreso ofreciendo consultas en video, voz o texto en vivo para tus pacientes desde cualquier parte, en cualquier momento, usando cualquier dispositivo móvil o computadora personal.
When you sign up for HealthTap Concierge, our team will work with you individually to help you reach your goals, whether you want to:	Cuando te registras en HealthTap Concierge, nuestro equipo trabajará contigo individualmente para ayudarte a alcanzar tus metas, ya sea que quieras:
Have ultimate flexibility	Tener máxima flexibilidad
Our goal is to help you help your patients, and together we will make the world a healthier, happier place.	Nuestra meta es ayudarte a ayudar a tus pacientes, y juntos lharemos del mundo un lugar más sano y feliz.
The future is here! Take a minute to sign up for free:	¡El futuro está aquí! Tómate un minuto para registrarte gratis:
your doctor	tu doctor
As a member of HealthTap Prime, you get to use HealthTap Concierge without paying any extra fees! This allows you to see 	¡Como miembro de HealthTap Prime, obtienes el derecho de usar HealthTap Concierge sin pagar ningún cargo extra! Esto te permite ver 
If your doctor isn’t yet on HealthTap, invite him or her to join today!	¡Si tu doctor no está en HealthTap aún, invítalo o invítala a unirse hoy!
Use HealthTap Prime and HealthTap Concierge together to stay healthy and feel good all the time.	Usa HealthTap Prime  y HealthTap Concierge juntos para permanecer saludable y sentirte bien todo el tiempo.
 service.	 servicio
With HealthTap Concierge you can:	Con el servicio conserje de HealthTap puedes:
Request an immediate Virtual Consult, schedule virtual appointments, and send messages anytime, from anywhere to your doctor for an affordable per-visit fee	Pide una Consulta Virtual inmediata, agenda citas virtuales, y envía mensajes en cualquier momento, desde donde sea a tu doctor por una económica cuota por visita
Get prescription refills, personalized reminders, and tips from your own doctor for activities that help you meet your health goals	Obten reabastecimiento de recetas, recordatorios personalizados, y consejos de nuestros propios doctores para actividades que pueden ayudarte a llegar a tus metas de salud
In addition to connecting with your own doctor, you can also get a second, third, or tenth opinion from doctors in more than 105 specialties without waiting weeks.	Además para conectar con tu propio doctor, también puedes obtener una segunda, tercera o décima opinión de doctores en más de 105 especialidades sin semanas de espera.
 doctors without dealing with traffic and waiting rooms, then HealthTap Concierge is for you!	 Doctores sin tener que lidiar con tráfico y salas de espera, ¡entonces HealthTap Concierge es para ti!
If you’ve ever wanted to connect with 	Si alguna vez has querido conectarte con 
Request an immediate virtual consult or schedule appointments using your mobile device or personal computer	Solicita ina consulta virtual inmediata o agenda citas usando tu dispositivo móvil o computadora personal
Get a second, third, or tenth opinion from doctors in more than 105 specialties without waiting weeks for an appointment	Obten una segunda, tecera o décima opinión de doctores en más de 105 especialidades sin esperar semanas para una cita.
Be in close touch about the health issues that concern you most	Está en constante contacto acerca de problemas de salud que te preocupan más
All of this for an affordable, per-consult fee. To get started, invite your doctors to HealthTap Concierge, and begin feeling good today!	Todo esto por una razonable cuota por consulta. ¡Para empezar, invita a tus doctores a HealthTap Concierge, y comienza a sentirte bien hoy!
Now your own personal doctors are just a HealthTap away. With the new HealthTap Concierge, connect directly with 	Ahora tus doctores personales están a un solo HealthTap de ti. Con el nuevo HealthTap Concierge, conéctate directamente con 
First: see if your doctors are already using HealthTap Concierge. If not, we’ll help get them on board. Simply provide us their contact information, and we’ll take care of the rest.	Primero: mira si tus doctores ya están usando HealthTap Concierge. Si no, nosotros les ayudaremos a unirse. Simplemente proporcionanos su información de contacto, y nosotros nos haremos cargo de resto.
Once your doctor joins HealthTap Concierge, you’ll receive a unique Concierge Keycode to access your doctor’s virtual office hours.	Una vez que tu doctorse una HealthTap Concierge, recibirás Código Clave Conrcierge para accesar a horario de la oficina virtual de tu doctor.
Are you looking for a new way to find and meet the perfect doctor for you? HealthTap Concierge can help. Picking the right doctor is a decision that’s too important to leave to chance.	¿Estás buscando una nueva forma de encontrar y conocer al doctor perfecto para ti? HealthTap Concierge puede ayudar. Seleccionando el doctor correcto es una decisión que es muy importante para dejarlo al azar.
Thank you for helping others as a member of ClubMD.	Gracias por ayudar a otros como miembro del ClubMD.
Your Answers	Tus respuestas
Answers authored	Respuestas enviadas
Your Agrees	Tus De Acuerdos
Agrees Made	De Acuerdos hechos
Your Network	Tu red
Colleagues added	Colegas agregados
Add Doctors	Agregar doctores
Your Directory	Tu directorio
Invitations send	Invitaciones enviadas
Invite patients	Invitar pacientes
As a valued member of ClubMD you have the privilege of directly influencing the quality of health information millions access everywhere.	Como mienmbro valioso del ClubMD tienes el privilego de influenciar directamente la calidad de información de salud a la que millones accesan de todas partes.
Maintain your ClubMD membership	Manten tu membresía ClubMD
We are excited that you've joined HealthTap Prime! This is one membership that will keep	¡Estamos emocionados que te hayas unido a HealthTap Prime! Esta es una membresía que te mantendrá
you healthy and happy all year long. In the next few weeks, we will send you a Welcome Box	Sano y feliz durante todo el año. En las siguientes semanas, te enviaremos una Caja de Bienvenida
that will show you how delighted we are that you've become a HealthTap Prime member.	Que te mostrará que tan deleitados estamos que te hayas convertido en un miembro HealthTap Prime.
Please tap on the button to fill out a form so we can ship it to your home!	¡Por favor presiona en el botón para completar una forma y de esa forma enviartela a tu casa!
Started:	Iniciado:
Progress:	Progreso:
Finished:	Terminado:
Duration:	Duración:
Emails sent:	Correos electrónico enviados:
Number of errors:	Número de errores:
Welcome to the HealthTap Prime Strategic Advisor program! With HealthTap, you're offering a solution at the forefront of digital health by providing affordable, world-class healthcare to your clients. You're also making a smart business decision by earning 25% or more in commissions on your HealthTap sales.	Bienvenido al programa HealthTap Prime Consejero Estratégico Con HealthTap, estas ofreciendo una solución a la vanguardia de la salud digital proporcionando cuidado a la salud económico, de clase mundial para tus clientes. También estás tomando una decisión inteligente de negocios ganando 25% o más en comisiones en tus ventas de HealthTap.
Get started today—it's fast and easy. I recommend	Inicia hoy—es rápido y sencillo. Recomiendo
setting up a quick call	hacer una llamada rápida
with our Strategic Advisor Support Team, who will answer questions and provide you with compelling	Con nuestro Equipo de Consejero Estratégico de Apoyo, que responderáa preguntas y te proveerá de
marketing materials	materiales de mercadotecnia
to distribute to your clients.	para distribuirlo con tus clientes.
If you’re ready now to set up the selling price and group size for your clients,	Si estás listo para establecer un precio de venta y un tamaño de grupo para tus clientes ahora,
click here to get started.	haz clic aquí para iniciar.
We look forward to a successful collaboration! If you have any questions, call our Strategic Advisor Support Team at	¡Estamos emocionados de tener una colaboración exitosa! Si tienes alguna pregunta, llama a nuestrro Equipo de Consejero Estratégico de Apoyo a
or email us at	o envíanos un correo a
Advisor@healthtap.com.	Advisor@healthtap.com.
Gary Robinson	Gary Robinson
You can check it out on the admin tool:	Puedes revisar en la herramienta de administrador:
enter your information and get access to your account ›	ingresa tu información y accesa a tu cuenta ›
HealthTap Prime is convenient and easy, offering you:	HealthTap Prime es práctico y fácil, ofreciéndote:
We look forward to providing your group members access to their HealthTap Compass account.	Estamos ansiosos de proveert a los miembros de tu grupo acceso a su cuenta de HealthTap Compass.
To do so, simply input or upload their information	Para hacerlo, simplemente ingresa o carga su información
here ›.	aquí ›
Please use a personal computer and not a mobile	Por favor use una computadora persona y no un télefono móvil
or tablet to access this page as it will be more convenient to input or upload your group information.	o tableta para acceder a esta página, así será más cómodo ingresar o cargar información de tu grupo.
Great news!	¡Buenas noticias!
HealthTap is bringing	HealthTap te trae
you an award-winning virtual healthcare solution that instantly connects you with top U.S. licensed doctors for 24/7 care—all from any mobile device or computer.	Una solución de cuidado de saludo merecedora de premio que te conecta instantáneamente con el de doctores con licencia en EE.UU. con cuidado 24/7—todo desde cualquier dispositivo móvil o computadora,
enter your information here ›.	ingresa tu información aquí ›.
HealthTap Prime is convenient and easy, offering you:	HealthTap Prime es práctico y fácil, ofreciéndote:
With more than	Con más de
40,000	40.000
HealthTap's all-new AppRx is bringing together	Completamente nuecas AppRx de HealthTap trayendo consigo
tens of thousands of the world's leading doctors	decenas de miles de doctores líderes en el mundo
to:	para:
the most helpful and useful apps for you	las aplicaciones más útiles y prácticas para ti
Categorize	Categorizar
health apps to make them easy to discover	aplicaciones de saludo para hacerlas fáciles de descubrir
An app was submitted with following details:	Una aplicación fue sometida con los siguientes detalles:
There are several reasons that apps may not be listed in the directory, including:	Hay muchas razones por las que las aplicaciones no puedan estar listadas en el directorio, inclyendo:
The app is not designed for doctors or consumers	La aplicación no está diseñada para doctores o consumidores
The app is in a foreign language	La aplicación está en un idioma extranjero
The app is primarily commercial (i.e. the app is a sales portal)	La aplicación es principalmente comercial (por ejemplo, la aplicación es un portal de ventas)
The app contains inappropriate content (i.e. the app promotes violence)	La aplicación contiene contenido inapropiado (por ejemplo, la aplicación promueve la violencia)
The app has too few ratings, or ratings that are low	La aplicación tiene muy pocas valoraciones, o las valoraciones que hay son bajas
If you would like us to re-review your submission, please send an email with all relevant informaiton and the basis for your re-review request to 	Si gustas que revisemos tu propuesta una vez más, por favor envía un correo electrónico con toda la información relevante y las razones de tu petición de revisión 
To your health,	Para tu salud,
App Rating Feedback	Retroalimentación de Valoración de Aplicación
User ID:	Identificación de Usuario:
User Type:	Tipo de Usuario:
App Version	Versión de aplicación
Source	Fuente
Doctors will now have the ability to recommend this app, bringing it to the attention of millions of people around the world!	¡Doctores tendrán ahora la habilidad de recomendar esta aplicación, llamando la atención de millones de personas aldedor del mundo!
Thanks for making the world a healthier, happier place one app at a time,	Gracias por hacer del mundo un lugar más sano y feliz una aplicación a la vez,
Your answer continues to help others in need!	¡Tu respuesta continúa para ayudar a otros en necesidad!
found one of your answers to be helpful enough to share with another patient who asked:	Se encontró los suficientemente útil una de tus respuestas para ser compartida con otro paciente que preguntó:
Attract more followers and grow your network by providing meaningful and trustworthy information within your areas of expertise.	Atrae más seguidores y aumenta tu red proveyendo información confiable y significativa dentro de tus áreas de experiencia.
1)	1)
2)	2)
3)	3)
Welcome to the HealthTap Compass Strategic Affiliate Advisor Program!	¡Bienvenido al Programa de Consejero Estratégico para Miembros HealthTap Compass!
simple, streamlined process for your clients to start experiencing and enjoying HealthTap Compass.	Simple, proceso simplificado para que tus clientes comiencen a experimentar y disfrutar HealthTap Compass.
We are incredibly excited to offer you a 	Estamos increiblemente emocionados de ofrecerte un 
Our Strategic Affiliate Advisor Support Team is ready to help you grow your business	Nuestro Equipo de Consejero Estratégico de Apoyo está listo para ayudarte a hacer crecer tu negocio
immediately.Our	inmediatamente.Nuestra
includes presentation decks, demo videos,	Incluye tarjetas de presentación, videos de demostración,
and other marketing materials to help you succeed.	y otros materiales de mercadotecnia para ayudarte a tener éxito.
Additionally, you can share the	Además, puedes compartir la
page with your clients.	página con tus clientes.
You can also use these credentials (login:	Tambiés puedes usar estas credenciales (accesar:
janesmith+brokerdemo	janesmith+brokerdemo
pw: healthtap1)	pw: healthtap1)
to access an exclusive HealthTap Compass user account for live demonstration purposes. Your clients will love this!	pw: healthtap1) ¡Tus clientes amarán esto!
When you’re ready to formalize your client’s enrollment in the HealthTap Compass service, please follow the steps below:	Cuando estés listo para formalizar la inscripción de tus cluentes en el servicio  HealthTap Compass, por favor sigue los pasos debajo:
We look forward to a successful collaboration! If you have any questions, please don’t	¡Estamos ansiosos de tener una colaboración exitosa! Si tienes alguna pregunta, por favor no
hesitate to call our Strategic Advisor Support Team at	Dudes en llamar a nuestro Equipo de Consejero Estratégico de Apoyo a
affiliateht@healthtap.com.	affiliateht@healthtap.com.
HTID	HTID
Current package	Paquete actual
Future package	Paquete futuro
Previous package	Paquete previo
New package	Paquete nuevo
Date of future change	Fecha de cambio futuro
After setting up your password, to access your account visit:	Después de haber establecido tu contraseña, para acceder a tu cuenta visita:
This account is deactivated from healthtap.	Esta cuenta está desactivada desde healthtap.
Your HealthTap account has been deactivated. We are sorry to see you go and would love to hear more about your reasons for leaving so that we can better serve our members. If you have a moment, please respond to this email and share your feedback.	Tu cuenta de HealthTap ha sido desactivada. Lamentamos verte partir y nos encantaría escuchar más de las razones por las que te vas para así mejorar el servicio a nuestros miembros. Si tienes un momento, por favor responte este correo electrónico y comparte tu retroalimentación.
Thank you.	Gracias.
When you join HealthTap’s Medical Expert Network you will:	Cuando te unes a la Red de Expertos Médicos de HealthTap podrás:
Grow your practice with new patients	Incrementar la práctica con tus nuevos pacientes
Distinguish yourself as an expert in your specialty	Distinguirte tú mismo como un experto en tu especialidad
Control your online reputation	Mejorar tu reputación en línea.
Give your patients access to the information they need from a source they can trust you.	Dar a tus pacientes acceso a la información que necesitan desde una fuente segura que ellos pueden confiar.
