If you have any questions or comments, please contact us at expertsupport@healthtap.com, or call us at (650) 644-1833	如果您有任何问题和意见，请通过expertsupport@healthtap.com与我们联系，或致电 (650) 644-1833。
Get HealthTap on your mobile device - Free	在您的移动设备上获取HealthTap - 免费
Hi There!	您好！
We are happy to hear that you are going mobile! HealthTap has been designed to provide you health care information anytime, anywhere.	我们很高兴听到您正在前往移动端！HealthTap已经设计为随时随地为您提供医疗保健信息。
Download Free	免费下载
Let us know how was your experience at	告诉我们您的体验
HealthTap Feedback	HealthTap反馈
Hi i want to make	您好，我想
bold	冒昧地
Thank you for your recent question to our doctors on HealthTap. We found great answers to questions very similar to yours, and thought these answers might help you while you are waiting for your answer.	谢谢您最近在 HealthTap上对我们的医生的提问。我们找到跟您的问题相似很好的答案，并认为这些答案在您等待您的答案时会对您有所帮助。
Please let us know if you are satisfied with these answers by	如果您对这些答案感到满意，请告诉我们
clicking here	点击这里
to let us know you are satisfied with these answers.	告诉我们您对这些答案感到满意。
If these answers are not what you are looking for, there are two things you can do to get a faster answer to your question:	如果这些答案并不是您想要的，您可以做两件事来得到关于您问题的的更快的答案。
Rephrase your question to make it as clear as possible, and check for any inadvertent spelling errors (especially those errors that mobile devices sometimes introduce). Just	重新整理您的问题使其尽可能清晰，并检查是否有任何无意的拼写错误（尤其是移动设备有时引入的错误）。仅仅
You can also request priority handling when you submit a new question. Just	您还可以字啊提交新问题时请求优先处理。仅仅
For a charitable donation of $0.99, your question will be given priority over other questions to receive a faster answer.	对于$0.99的慈善捐款，您的问题将优先于其他问题获得更快的答案。
If you have any questions about this, feel free to send us an email to support@healthtap.com and we will be happy to help you.	如果您对此有任何疑问，随时给我们发送电子邮件至 support@healthtap.com，我们将很乐意帮助您。
Good health	身体健康
Geoffrey Rutledge MD PhD	Geoffrey Rutledge, MD, PhD
Quick guide to getting your questions answered on HealthTap	在HealthTap上解答问题的快速指南
Be Easy to Understand	容易理解
Questions must be in English, easy to understand, and about health or wellness topics. Common abbreviations are fine to use, but avoid unusual abbreviations.  HealthTap experts are U.S.-licensed doctors and seldom answer questions about uniquely foreign medications, or about hospitals and procedures in other countries.	问题必须是英文形式、容易理解，并且是关于健康主题的。通用的缩写可以使用，但要避免不常见的缩写。HealthTap的专家是美国授权的医生，很少回答有关独特的外国药物或关于其他国家的医院和程序的问题。
Ask Meaningful Questions	询问有意义的问题
Questions must include enough detail to be meaningful and answerable.  Vague questions that name a topic (for example, “I have a discharge”) without asking something specific are hard to answer. Try to mention whether the question is about a man or a woman, whether the topic relates to a certain age group, how long ago the symptoms started, and which parts of the body are affected.	问题必须包含足够的细节才是有意义和可回答的。提出一个主题（例如，“我有一个释放”）但没有询问具体问题的模糊问题很难回答。尝试提及无论问题是关于男人还是女人，无论该主题是否涉及某个年龄组，症状开始多久以及身体的哪些部分受到影响。
Check Spelling of Words and Medicines	检查单词和药物的拼写
Doctors may not understand a question if it contains many misspelled words. Lab test results should not be just numbers, but should include the units of measurement (such as pounds or mg/24hr).  If you mention a medication not available in the United States, be sure to include the generic name or the American brand name.	医生可能不能理解如果问题中包含太多的拼写错误。实验测试的结果不能仅仅是数字，而需要包含测量单位（如磅或mg/24hr）。如果您提及在美国不提供的药物，请务必包括通用名称或美国品牌名称。
Stay Private	保持私人
Do not include your name, names of other people, nor doctors’ names in the question.	在问题中不要包含您的姓名、其他人的姓名或医生的姓名。
If You’re a Minor, Get an Adult to Help	如果您是未成年人，请通过成年人获得帮助
The doctors avoid answering questions from minors under the age of 18, so parents should ask questions for the teens and children.	医生避免回答未成年人提出的问题，所以父母需要为子女提问题。
Regarding the question you asked:	关于您问的问题：
We're sorry to say that none of the doctors we have shown your question to has answered your question yet. If you haven’t already seen it, please review the quick guide to writing questions attached to this message, and then	我们十分抱歉，没有一个我们向其展示过您的问题的医生回答了您的问题。如果您还没有看到它，请查看快速指南以撰写此邮件附带的问题，然后
You can also request priority handling of new questions. Just	您也可以请求优先处理新问题。仅仅
Thanks again for your recent question on HealthTap. Quite a few doctors have seen your question, but so far no one has answered. I'd like to help you get an answer to your question by suggesting that you do one of the following:	再次感谢您最近在HealthTap上提出的问题。很多医生已经看过您的问题了，但到目前为止还没有一个人回答。我想通过建议您执行以下操作之一来帮助您得到问题的答案： 
In case you did not have a chance to look over the answers to questions similar to yours, here are some answers that may help you.	如果您没有机会查看类似您问题的答案，以下是一些可能会帮助您的答案。
Good news! Your question has been answered on HealthTap.	好消息！您的问题已在HealthTap上回答。
HealthTap provides health information and answers from thousands of doctors licensed in the United States. Anytime. Anywhere. For free.	HealthTap提供健康信息，并成千上万的从美国执照医生那获得答案。任何时间。任何地点。免费。
What's next?	下一步是什么？
to others and	和其他人
Pay it forward and	付款它并
of other doctors and patients awaiting an answer	其他医生和患者等待答复
and even sending a thank you note.	和甚至发送一封感谢信。
Share your answer	分享您的答案
with friends and family.	与朋友和家人
to HealthTap and give them the gift of personal, reliable health information from top doctors.	到 HealthTap并给他们来自顶级医生的个人的、可靠的健康信息的礼物。
just followed you on HealthTap.	只是在HealthTap上关注您。
Share HealthTap with your friends on Facebook and Twitter	在Facebook和Twitter上与您的朋友分享HealthTap
How does this work?	这个怎么用？
A patient has a question that requires more in-depth communication.	患者有需要更深入沟通的问题。
The patient reaches out to you and initiates a private, paid interaction with you. We call these “House Calls.”	患者会与您联系，并与您进行私人的付费互动。我们称之为“House Calls“。
You are sent the patient's initial message, requesting a paid reply.	您将收到患者的初始消息，请求付费回复。
Answer the patent's question. The patient will then be allowed to send you a short follow-up question, which you should also respond to.	解答患者的问题。然后患者将被允许给您发送一个简短的后续问题，您也应该回复。
Receive payment for your expertise and support!	接受您的专业知识和支持的报酬！
We know that health information is personal. That's why messages on HealthTap are secure. We take this stuff very, very seriously.	我们知道健康信息是属于个人的。这就是为什么HealthTap上的消息是安全的。我们非常非常重视这个东西。
Sometimes doctors get busy or have other issues come up that keep them from replying promptly. We know it can be frustrating, so we’d like to apologize for any inconvenience this may have caused. Here’s the message you sent:	有时医生很忙或者有其他的事情要处理，使他们无法及时回复。我们知道这是令人沮丧的，所以我们想为我们所造成的一切不便道歉。以下是您发送的邮件：
We’re glad you’re here. We’ll always do our best to get you the best health information available.	我们很高兴在这里见到您我们会尽力为您提供最好的健康信息。
You’re about to experience our refreshing new world for personal health. Here are a few things to help you get started and make the most of HealthTap:	您将要体验我们全新的个人健康新世界。以下是一些帮助您开始并充分利用 HealthTap的内容。
Build your online profile so our members can find and learn about you.	构建您的在线个人资料，以便我们的会员可以找到并了解您
Answer questions to demonstrate your knowledge and broaden your reach.	回答问题以展示您的知识，拓展触及范围。
Create Tips to engage our members and improve their health.	创建小贴士以吸引我们的会员并改善他们的健康。
Here’s your account information for your records:	以下是记录的您的帐户信息：
Medical Expert Weekly Digest	医学专家每周摘要
Follow us on:	关注我们：
YOUR DOCSCORE:	您的DOCSCORE:
This week at HealthTap	本周在HealthTap
THERE ARE NEW QUESTIONS FOR YOU TO ANSWER:	有什么您解答的新问题：
AGREE, COMMENT AND PROVIDE PEER-REVIEW:	同意，评论并提供同行评议：
answered "	已解答 "
":	":
SUGGESTED NETWORK CONNECTIONS	建议的网络连接
YOUR LEADERBOARD	您的领导
Your specialty:	您的专业：
YOUR RANK	您的排名
FEATURED NEWS	特色新闻
HEALTHTAP STAR OF THE WEEK	本周的HEALTHTAP之星
Get featured here:	获得精选：
FEATURED EXPERT OF THE WEEK	本周的特色专家
HEALTHTAP'S POLL OF THE WEEK	本周的HEALTHTAP的投票结果
 or by calling him at (650) 644-1833.	 或致电给他（650）644-1833。
 drrutledge@healthtap.com 	 DrRutledge@healthtap.com. 
If you ever find yourself needing help on HealthTap, you can reach Dr. Geoffrey Rutledge, our Medical Expert Network Director, directly by sending a message to 	如果您发现您需要HealthTap的帮助，您可以通过直接发送消息来联系我们的医疗专家网络主任Geoffrey Rutledge医生。 
Invite Patients	邀请患者
Invite Colleagues	邀请同事
Make your own app	制作自己的应用程序
Share HealthTap:	分享HealthTap：
You've got a reason to smile.	您有理由微笑。
Learn More.	了解更多。
Manage your email settings here.	此处管理您的邮箱设置。
We're giving away an Apple Watch to the first Concierge doctor to complete 100 Virtual Consults in HealthTap Concierge.	我们正在向第一位专家医生赠送 Apple Watch以完成 HealthTap专家的100个虚拟咨询。
The easiest and fastest way to start seeing more patients for consults is to use all of the	开始看更多患者咨询最简单快捷的方法是使用所有
tools and resources on the	工具和资源
Promote your Practice	促进您的实践
page. You can send email invitations to your patients, get access to customized handouts for your	页。您可以给您的患者发送邮件邀请，
patients and much more.	获取您的患者的定制讲义以及更多信息。
Related exciting news:	相关激动人心的消息：
as of today,	截至今日，
HealthTap is launching the first Apple Watch app	HealthTap推出了第一个Apple Watch应用程序
that provides people with instant access to HealthTap Prime doctors.	为人们提供对 HealthTap专家医生的即时访问。
You're a part of an exciting and truly revolutionary moment in healthcare	您是医疗保健领域一个令人兴奋和真正革命时刻的一部分
access and provision.	访问和提供。
We're honored to partner with you in this journey.	我们很荣幸能在这次旅程中与您合作。
Good luck! We're here to support you if you have any questions.	祝您好运！如果您有任何问题，我们将在此支持您。
Feel free to reach out to our team of experts at	欢迎随时与我们的专家团队联系
You may download your certificates at any time here:	您可以随时下载您的证书：
Please let friends and colleagues know about this course so they, too, can join the Virtual Care Movement!	请让朋友和同事了解次项目，让他们也能加入虚拟护理运动！
All you need is a smartphone, tablet, or computer—the ultimate convenience, saving you both time and money.	您所需要的是一个智能手机、平板电脑或计算机－为您节省时间和金钱的便利。
simplifying your entire healthcare delivery and management experience	简化您的整个医疗保健交付和管理经验。
Through HealthTap HOPES, the world’s first Health Operating System, we’re streamlining and 	通过 HealthTap HOPES,世界上第一个健康操作系统，我们正在精简和 
HealthTap is the world's first Health Operating System, allowing you to	HealthTap是世界上第一个健康操作系统，允许您
We believe access to healthcare is a fundamental human right and are excited to welcome you to HealthTap!	我们相信获得医疗保健是一项基本的人权，我们很高兴欢迎您来到HealthTap！
If you would like to add a personal note, change the content of the newsletter, or disable the newsletter, you can visit the link below.	如果您想添加个人笔记、更改简报内容或禁用简报，您可以访问一下链接。
Have a wonderful day,	美好的一天，
Expert Newsletter	专家简报
Please share your feedback about my practice:	请分享您对我的实践的反馈：
Provide Feedback	提供反馈
An account has been created for you to help greet patients and connect them to their provider when ready. Please	已为您创建好一个帐户来迎接患者并使他们与供应相连接一旦准备就绪。请
Thank you for helping patients on HealthTap!	谢谢您在HealthTap上帮助患者！
Total earnings:	总收益：
Please sign up for	请注册
Payoneer	Payoneer
by the end of this month so we can disburse your earnings to you next month.	到了月末，所以我们可以在下个月支付您的收入。
Total charges:	总费用：
Our mission is to help you help your patients live healthier, happier lives.	我们的使命是协助您帮助您的病人过上更健康、更快乐的生活。
Feel free to reach our team at	欢迎随时联系我们的团队
650-376-6010	650-376-6010
 or	 或
prime@healthtap.com	prime@healthtap.com
First name:	名：
Last name:	姓：
ID user:	用户ID：
Claim details:	索赔细节：
Claimed id:	索赔ID：
Claiming Date:	索赔日期：
charity name:	慈善名称：
Address line 1:	地址栏1：
Address line 2:	地址栏2：
City:	市：
State:	州：
Zip:	邮递区号：
Order of:	名称序列：
Phone:	手机：
Degree:	学历：
Medical school:	医学院：
Primary training:	初级培训：
Area of practice:	实践领域：
Board certified:	董事会认证：
Board names:	董事会名称：
Medical license:	医疗执照：
License State:	执照状态：
Dob:	Dob:
In practice:	实践中：
Campaign	活动
Thank you for using HealthTap. This email confirms that you’ve de-activated your account with us.  We’re sorry to see you go and hope you’ve enjoyed being a part of our community.	感谢您使用HealthTap。此电子邮件确认您已经停用了我们的帐户。我们很抱歉看到您离开，希望您享受作为我们社区的一部分。
For now, we’ve temporarily disabled your account. If you’d like to sign up again, just get in touch with us and we’ll help you re-activate your account.	目前，我们已暂时停用您的帐户。如果您想再次注册，请与我们联系，我们会帮助您重新启用帐户。
If you wish to permanently deactivate your account and all information associated with it, please send us an email.	如果您希望永久停用帐户及其相关的所有信息，请给我们发送电子邮件。
All the best, in health and otherwise,	一切都好，健康和其他方面，
Now that you’ve deleted your account, HelathTap will no longer send you emails.	既然您已经删除了您的帐户， HealthTap不会再给您发送邮件。
We’ve issued you a full refund so you can ask another doctor.	我们已向您发出全额退款，因此您可以要求另一名医生。
Total	总共
Following Experts are ready to be reviewed on Editorial Board:	以下专家准备在编辑委员会进行审查：
Thanks for helping us help millions make better choices and live healthier happier lives.	感谢您帮助我们帮助数百万人做出更好的选择并过上更健康快乐的生活。
Sincerely	真诚地
Dr. Geoffrey Rutledge and the HealthTap Team	Geoffrey Rutledge医生和HealthTap团队
sent you a secure health file.	向您发送了一份安全健康文件。
Shift is double booked	轮班是双重预订的
day of week:	星期几：
shift number:	轮班编号：
state:	状态：
New shift holder:	新轮班持有人：
Original shift holder:	原轮班持有人：
–	–
Gratefully,	感激地，
This will allow your staff to get access to your practice portal to help you grow and manage your Virtual Practice.	这将允许您的员工访问您的练习门户以帮助您的成长和管理您的虚拟实践。
Link to office staff portal:	连接到办公室工作人员入口：
If you have any questions or would like to update your office staff information,	如果您有任何疑问或想更新您的办公人员信息，
Best Wishes,	最美好的祝福，
The HealthTap	HealthTap
Also, I recommend you take a look at our	此外，我建议您看看我们的
brief video tutorial	简短视频教程
(2:04) on inbox consults, and let us know anytime if you have questions or concerns.	（2:04）在收件箱咨询并告诉我们，在任何时候只要您的问题或疑虑。
If the patient has a poor experience because of this connection issue, we may not be able to pay you for the consult.	如果由于这个连接问题患者的体验不佳，我们可能无法支付您的咨询费用。
You have	您有
who would like to add you to their Care Team.	想把您添加到他们的医疗团队。
With	和
, you have ultimate flexibility to set up your Virtual Practice and schedule your own Virtual Office Hours whenever most convenient for you.  Practice at your convenience – for as many hours as you like, at anytime, day or night, weekday or weekend, and from anywhere. Deliver efficient, concierge-style care via Virtual Appointments that will delight patients in your practice. You can also grow your practice by accepting new patients who find you on HealthTap.	，您可以极其灵活地设置虚拟练习并为您安排自己的虚拟办公时间。在您方便的时候练习－任何时间，白天或晚上、工作日或周末，以及任何地方。通过虚拟预约提供高效、专家式的护理，这将使您的实践中的患者感到高兴。您也可以通过接受在HealthTap上找到您的新患者来促进您的实践。
With HealthTap Concierge you can	使用HealthTap Concierge您可以
As noted by your colleagues:	正如您的同事所述：
"This is an incredible opportunity to bring the patient and doctor back together, without all the bureaucratic middlemen." (Dr. David Wiebe)	“这是一个难以置信的机会，让患者和医生重新一起，没有任何官僚中间商。”(David Sneid医生)
(650)376-6010	(650)376-6010
DrRutledge@healthtap.com	DrRutledge@healthtap.com.
Get paid well, and quickly	支付得很好，很快
Practice from anywhere, anytime	随时随地的实践
Practice efficiently and affordably!	高效实惠的实践
Your colleague, Dr. Andrew Silverman, Fertility Medicine (New York, NY), loves HealthTap Concierge. He says,	您的同事， Andrew Silverman医生，生育医学（纽约州），喜欢 HealthTap Concierge。他说，
"I can help more people through the web site than I ever could through the office... plus, it's fun to be able to share your expertise without having the headaches with billing and copay."	“比起通过办公室，我可以通过网站帮助更多的人…另外，能够分享您的专业知识而不会产生头痛的账单和共付费用是很有趣的。”
(650) 376-6025	(650) 376-6025
Jen	Jen
Isaac and The HealthTap Team	Isaac和HealthTap团队
Congratulations,	恭喜，
You have just grown your Virtual Practice by connecting with 1 patient!	您刚刚通过连接一个病人成长了您的虚拟实践！
Your new virtual patients:	您新的线上患者：
patient ›	患者 ›
Remember:	记住：
Accepting patients, performing virtual consults, and administering prescriptions is at your discretion. Always exercise professional judgement and abide by all applicable regulations governing virtual consults in your state.	接受患者、执行虚拟咨询和管理处方是由您自行决定的。始终行使专业判断并遵守所有适用于规则的虚拟咨询法规。
You can update your	您可以更新您的
automatic acceptance ›	自动接受&gt;
and remove	和删除
connected patients ›.	连接的患者&gt;。
Congratulations on being part of the movement that is revolutionizing healthcare! We hope you are as excited as we are to get started with your Virtual Practice in HealthTap Concierge.	恭喜成为医疗保健领域改革运动的一部分！我们希望您受HealthTap邀请开始您的虚拟实践时和我们一样兴奋。
Don’t forget to complete the required training session for a brief overview of the interface and start getting paid for virtual consults. The link will remain live for another 2 days. So get started now.	不要忘了完成所需的关于界面简要概述的培训会议并开始为虚拟咨询获得报酬。该链接将继续保持活动2天。所以立刻开始：
Please send any questions, comments or suggestions to	请发送任何问题，意见或建议到
concierge@healthtap.com,	concierge@healthtap.com
or call us at	或致电
) 	) 
Welcome to HealthTap Concierge! Activate your new Virtual Practice now and get paid to see patients virtually.	欢迎来到HealthTap Concierge！现在激活您新的虚拟实践并通过在线为患者看病获得报酬。
The tutorial will walk you through the platform so that you'll feel comfortable and confident knowing how to use it when you	本教程将引导您通过平台，让您舒服与自信的与患者
consult with patients.	进行咨询。
After the tutorial, use these tools to grow our Virtual Practice:	在前导教程之后，用这些工具来发展我们的虚拟实践：
You're only a few minutes away from getting paid to help your patients with virtual care.	再过几分钟您就可以通过在线帮助患者来获得报酬了。
Take advantage of this amazing opportunity by completing this short tutorial to ensure you're	抓住这次神奇的机会，通过完成这简短的前导教程以确保您
familiar with how our platform works,	熟悉我们平台如何运行
and to feel comfortable and confident when patients need your expertise using HealthTap.	在病人使用HealthTap需要您的专业技能时感到得心应手。
On HealthTap you can:	在HealthTap您可以：
And much more!	和多得多！
Build your network of	建立您的
followers.	关注者网络。
View your	查看您的
today to check your stats and learn even more ways to improve your DocScore today!	今天检查您的统计并学习更多方法来增加您的医术。
Congratulations! You’ve been “Hearted” by a patient during	恭喜！您已经被一位患者 “Hearted”在
HealthTap’s	HealthTap的
2012 “I Heart My Doc” initiative for your dedication and care everyday. In honor of this, we’ve featured you on the	2012“I Heart My Doc”期间，为您每天的奉献和关心。为了纪念这一点，我们为您推荐了
Wall of Hearted Doctors	心灵医生之墙
, where we are showcasing the 100 most recently “Hearted” doctors.	是我们展现100位近来最有心医生的地方。
When you join	当您加入时
, we’ll add the new “I Heart My Doc” badge to your Virtual Practice so that patients everywhere can see how you’ve touched people’s lives in very meaningful ways.	，我们在您的虚拟实践中添加了新的“I Heart My Doc”奖章以使所有人都能看到您是怎样用各种有意义的方式接触人们的生活。
HealthTap is changing the way people find trustworthy, personalized health information online and interact with medical experts like you. As a HealthTap Medical Expert you will: - Build your reputation and gain recognition among patients and colleagues - Attract new patients - Serve your existing patients better - Save time and money	HealthTap改变了人们在线寻找值得信任的个性化医疗信息和与像您一样的医疗专家互动的方式。作为HealthTap医疗专家，您将：在患者和同事间建立您的声望并获得他们的认可，吸引新的病人，更好地服务您现有的病人，节省时间和金钱。
As people across the country and the national media continue to rave about HealthTap, our user numbers continue to soar, and the "I Heart My Doc" campaign is one more way that HealthTap can boost your visibility and reputation, drawing even more attention to you and directing even more traffic to your free HealthTap Virtual Practice.	当全国的人民和国家媒体持续热烈讨论HealthTap时，我们的用户数量持续激增，“I Heart My Doc”活动是另一个HealthTap可以增加您的曝光率和声望并吸引更多可增进您免费虚拟实践的资源的方式。
sign up online	线上注册
or to download our	或下载我们的
#1 featured HealthTap Mobile Express MD app	#1 featured HealthTap Mobile Express Md应用程序
for iPhone, iPad, or Android. I'd be delighted to answer any questions you have at	适用于iPhone，iPad或Android。我很高兴回答您的任何问题
or please call me at the number below.	或通过下面电话致电我。
I look forward to getting you featured on HealthTap today!	我期待您今天在HealthTap的精选！
Geoffrey	Geoffrey
Geoffrey Rutledge, MD	Geoffrey Rutledge, MD
Director, Medical Expert Network	医学专家网络主任
Direct Line: (650) 644-1833	直达专线：(650) 644-1833
View my HealthTap Virtual Practice	查看我的HealthTap虚拟实践
Download the #1 Featured HealthTap Express MD mobile app	下载#1 Featured HealthTap Express MD 移动应用程序
a HealthTap member, would like you to answer	一位HealthTap会员，希望您回答
question:	问题：
Updated in last 24 hours	在过去24小时内更新
Members have asked the following questions today on topics of interest that you follow. Share your expertise and help these individuals by answering any of the questions below:	会员们今天询问了下列关于您感兴趣的议题的问题。通过解答下列问题来分享您的专业技能并帮助这些个人。
Want to modify which topics you are subscribed to?	想要修改您订阅的主题吗？
Every day, HealthTap users ask more questions - creating more opportunities for you to share your expertise and help people everywhere.	每天，HealthTap用户提出了越多问题就为您创造了越多分享您的专业技能和帮助各地人们的机会。
Click on any of the 5 questions below to answer, or go to	点击以下5个问题中的任何一个来回答，或
to see more.	查看更多。
See more questions on	查看更多问题在
HealthTap.	HealthTap。
- The HealthTap Team	- HealthTap团队
Message:	信息：
Congratulations, you’ve been approved as a HealthTap Prime doctor. Welcome to the team!	恭喜，您被认证为一名HealthTap Prime黄金医生。欢迎来到团队！
Your start date has been deferred because we don’t have available shifts at the times you selected, or in the state(s) you practice in. We have simply experienced so much success that we are at capacity right now. However, we are thrilled that you are on board, and as soon as the opportunity arises, we will offer you shifts. Millions of patients around the world are seeking doctors with your expertise!	您的开始日期已被推迟，因为我们在您选择的时间或状态没有可行的替换，我们已经经历了如此的成功以至于达到最大负荷。然而，我们对您的参与很高兴，一旦有机会我们就会向您提高替换。世界各地数以百万计的患者正在寻找拥有您的专业技能的医生！
Indeed, if you like, you can start seeing patient's right away by making yourself "Available" on an ad-hoc basis to accept consults from any patients waiting in the queue when our shift doctors are busy seeing other patients.	事实上，您可以通过基于ad-hoc 的方式来接受我们的医生忙于为其他患者服务而正在排队等待的患者的咨询，如果您喜欢，这样能使您立刻见到患者。
And of course, you can always answer members’ questions, curate articles and research, create tips and checklists--and do all the other things that will raise your DocScore™ and make people smile and feel good.	当然，您能一直回答会员的问题、撰写文章和研究报告、创建贴士和清单，做这样的事情会增加您的医者分数，也会使人们展颜欢笑。
We’ll contact you when the situation changes. In the meantime, we recommend checking that your profile is up to date, and that it contains all your qualifications, accolades, and practice information, so that you achieve the highest DocScore™ possible. Virtual Consultants with higher DocScores™ take precedence when it comes to scheduling.  Staying active in the Medical Expert Network and providing helpful answers to members’ questions that other doctors agree with will also help your DocScore.	当情况发生变化时，我们会联系您。同时，我们推荐您查看您的简介包括所有的资格证书、荣誉和实践信息是否是最新的以便您有机会取得最高的医者分数。有更高医者分数的虚拟医生会在安排时获得优先权。在医疗专家网站上保持活跃和向会员提供其他医生认可的对问题有益的答案也会帮助您提高您的医者分数。
We look forward to working with you!	我们很高兴与您一起工作！
Update your profile »	更新您的资料 »
If you have any questions in the meantime, please contact us at	如果您在此期间有任何问题，请与我们联系
HealthTap Prime: Do good. Do well. Feel good.	HealthTap Prime：做好。做好。Feel good.
Warm regards,	温暖的问候，
Congratulations on launching your Virtual Practice on HealthTap Concierge!	恭喜您受HealthTap邀请开始您的虚拟实践。
Based on popular demand, we have now made it very easy to invite your current patients to join your ViP!	基于流行的需求，我们现在降低了邀请您当前的患者加入您的vip的门槛。
Here are some of the benefits of inviting your patients:	以下是邀请您的患者的一些优势：
Increase your bottom line revenue	提高您的最低收入
Give ongoing care in-between office visits	在办公室访问之间持续提供护理
Have access to patient charts for all consults	为了咨询可以访问患者图表
Be on the forefront of digital interactive health technology	走在数字互动健康技术的前沿
Doctors who invite their patients have a 21% increase in consults	邀请患者的医生的咨询增加了21％
Increase the number of patients you see in your real-world office	增加您在现实中办公室看到的患者数量
Delight your patients by providing care via video or text	为您的患者通过视频或文字提供治疗
More consults drives higher ratings, increases your DocScore, drives greater visibility to your ViP, and therefore more consults!	更多的咨询带来更高的等级，增加您的医者分数，带来对您的vip更多的可见度，因而也带来更多的咨询！
My patients love that they can connect with me from anywhere. I love offering them this added flexibility in a secure, private, easy-to-use platform where everything is well documented, and I can get paid for my time.	我的患者喜欢在任何地方都可以和我联系。我喜欢在这样一个一切都被妥善归档的安全、隐私、便于使用的平台上提供灵活的服务并为我的时间取得报酬。
- Dr. Pamela Svendsen, Family Medicine (Navarre, FL)	- Pamela Svendsen医生, 家庭医学 (Navarre, FL)
Drive more patients to your practice with HealthTap Concierge!	使用HealthTap Concierge推动更多的患者参与您的实践！
Get FREE access to HealthTap Concierge to help bring patients into your practice	免费进入HealthTap，把患者带入您的实践。
Ultimate flexibility	极强的灵活性
Set your hours	设置您的时间
Practice from anywhere on any mobile device or computer	在任何移动设备或计算机上随时随地的实践
Get paid quickly	很快的得到报酬
No overhead or billing hassles	没有间接费用或计费麻烦
Delight your patients	祝您的患者
Provide care via live video or text consults	通过实时视频或文字咨询提供护理
Give ongoing care to patients between office visits	在访问办公室时持续提供护理
Millions of people on HealthTap look for doctors to connect virtually and in-person.	数以百万计的人在HealthTap上寻找虚拟和私人的医生。
Generate revenue directly from consults, as well as by bringing new patients who find you on HleathTap into your real-world office.	在咨询中直接获益的同时把从HealthTap上看到您的新患者带到您的现实办公室。
Striving for efficiency? Earn more in less time with HealthTap Concierge!	追求效率？使用HealthTap Concierge能够在更短的时间内赚取更多！
 Enjoy the flexibility of giving consults from anywhere, at any time, using any device, and without any overhead or other costs.	 享受这种不论何时何地使用何种设备并且没有任何费用都能给出咨询的灵活性。
Get FREE access to HealthTap Concierge and use virtual care to see patients quickly and efficiently. Start earning more in less time by seeing patients via live HD video or text Virtual Consults. 	免费登录HealthTap并用虚拟关怀来快速有效地诊断患者。通过生动的视频或文本虚拟诊段患者来在更少的时间里挣更多的钱。 
Take advantage of this highly efficient and cost-effective way to enhance the services you offer, delight your patients, and boost your income.	利用这个高效低价的方法去改进您的服务，取悦您的患者，增长您的收入。
We selected you for an exclusive invitation to join HealthTap Concierge.	我们用一个专用的邀请选择您加入HealthTap。
from a mobile device or computer.	从移动设备或电脑。
Many [SPECIALISTS]s are already using the service to:	许多[SPECIALISTS]已经在使用该服务：
Manage patients in nursing homes via remote consultation	通过远程咨询在疗养院管理患者
Give in-home medication management consultations for homebound patients	为不宜外出的患者提供在家医疗管理咨询
Evaluate new medication side effects in real-time with a virtual consult	通过现实时间的虚拟咨询来评估新药的副作用。
Help patients suffering from dperession by giving frequent and convenient consultations	通过频繁和方便的咨询帮助遭受抑郁症折磨的患者
Provide preventative care consultations for at-risk patients	为危险的患者提供预防性医疗咨询
Our mission is to help doctors and patients benefit from the latest technology and help you reach your practice's goals. We want to help you help your patients, and together we will make the world a healthier, happier place.	我们的任务是帮助医生和患者享受最新科技带来的优势并帮助您达到实践的目标。我们想帮助您帮助您的患者，我们一起缔造一个更健康快乐的地方。
If you have any questions, please schedule a call	如果您有任何问题，请安排一次电话
You can also reach out to our team at	您也可以联系我们的团队
We hope to work with you soon!	我们希望尽快与您合作！
to join our fastest growing virtual care service, HealthTap Concierge.	加入我们增长最快的虚拟护理服务，HealthTap Concierge。
Practice at your convenience, anytime, anywhere	在您方便的时候随时随地的实践
Provide video, voice or text consults from any mobile device or computer	向任何移动设备或电脑提供视频、声音或文本咨询
Get paid well and earn money without overhead or billing hassles	获得很好的报酬并在没有管理费用或其他账单争论的情况下挣钱
See patients who are looking for a [SPECIALIST] in [STATE]	查看正在正式寻找专业医生的患者
Our mission is to help doctors and patients benefit from the latest technology. Our consultants out of our Silicon Valley headquarters	我们的任务是帮助医生和患者从最新科技中获益。我们来自硅谷总部的咨询师
will work with you individually to help you reach your goals. We want to help you help your patients, and together we will make the world a healthier,	会和您一起工作以帮助您达成目标我们想帮助您帮助您的患者，我们一起缔造一个更健康，
happier place.	更快乐的地方。
Dr. Moshe Lewis, Physical and Rehab Medicine	Moshe Lewis医生，物理和康复医学
Dr. Jodi Ritsch, Family Medicine	Jodi Ritsch医生，家庭医学
Set your hours and boost your income by giving live video, voice, or text consults to patients from anywhere, at anytime, using any mobile device or personal computer.	设置您的时间，随时通过用移动设备或个人电脑给来自各地的患者提供视频、语音或文本咨询以获益。
When you sign up for HealthTap Concierge, our team will work with you individually to help you reach your goals, whether you want to:	当您注册了HealthTap后，我们的团队会和您一起工作来帮助您达到您的目标，您是否想要：
Have ultimate flexibility	有极强的灵活性
Our goal is to help you help your patients, and together we will make the world a healthier, happier place.	我们的目标是帮助您帮助您的患者，我们一起缔造一个更健康快乐的地方。
